data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;
30 de setembro de 2023;Sehr schönes Hotel in Recife;Wir hatten ein Zimmer mit Balkon und direktem Meerblick. Die Zimmer sind sehr gross und top eingerichtet. Beim Check-In wurde uns ein Gutschein für einen Cocktail offeriert. Das Frühstück sehr reichhaltig mit Mangos, Papayas, Ananas, Melonen, frisch zubereitete Omelete, Tapiocinhas, Kuchen, Brote etc.;Es gibt eigentlich nichts zu meckern. Die Strasse vor dem Hotel ist eine Hauptstrasse. Man hört den Strassenlärm, doch bei geschlossenem Fenster mit Klimaanlage an, stört das nicht.;10;;;;
23 de setembro de 2023;Fantástico;Ottimo rapporto qualità prezzo;;9;;;;
1º de setembro de 2023;Buena elección!;excelente desayuno, ubicación frente al mar, habitación muy amplia, confortable y con hermosos ventanales hace el mar;;8;;;;
25 de agosto de 2023;Fantástico;La posizione ;;;;;;
"La camera vista mare spettacolare""";;9;;;;;;
4 de agosto de 2023;Fantástico;Tout a été parfait. L'emplacement en face de la mer, le service très attentionné, le petit déjeuner délicieux et très varié, la taille des chambres.;;9;;;;
18 de junho de 2023;Difícil encontrar algo negativo;La ubicación y la vista de la habitación son los mejores atributos del hotel. El desayuno es muy completo y todo rico;Nada;9;;;;
7 de junho de 2023;Excelente hotel en la mejor ubicación de Recife.;Desde el comienzo de la estadía hasta el final todo el personal e instalaciones hicieron que lo pasáramos excelente en Recife. Excelente hotel y ubicación. Me gustó todo!;Nada.;10;;;;
30 de abril de 2023;Buen hotel en Recife;Hotel moderno, buena ubicación. Personal del hotel muy amable. Atención de cuartos diaria. Detalles de cortesía.;Falta de PC para uso de pasajeros.;9;;;;
5 de abril de 2023;Fantástico;#NOME?;;;;;;
"- Zimmerausblick war super""";- schlechter Kaffee :(;9;;;;;;
31 de março de 2023;Magnifico;La habitacion del hotel es hermosa, muy amplia e incluía un balcón con vista al mar y edificios de Recife.;No destaco puntos negativos;9;;;;
29 de março de 2023;Alles OK;Sehr gutes Hotel. Freundliches Personal.;Nichts....;9;;;;
25 de março de 2023;para unas excelentes vacaciones en Recife;cómodo amplio buen desayuno buen ubicado;la piscina no tiene ambiente / falta un bar;9;;;;
21 de março de 2023;Perfect!;vrijwel alles! ik heb genoten van mijn verblijf! schone kamers, heerlijk uitgebreid ontbijt, taxi locatie voor de deur. goed onderhouden!;-;9;;;;
5 de março de 2023;Excepcional;Posizione , stanza, cordialità;Nulla, tutto perfetto;10;;;;
12 de fevereiro de 2023;super Preis-/Leistung;zentrale Lage, gutes Frühstücksbuffet;einmal Stromausfall, Receptionist war einmal nicht gerade hilfsbereit, als es um eine Restaurantreservation ging.;8;;;;
7 de fevereiro de 2023;Bestes Hotel in Recife;#NOME?;;;;;;
#NOME?;;;;;;;;
#NOME?;;;;;;;;
"- super Preis/Leistung""";- das Hotel ist sehr, sehr ringhörig.;9;;;;;;
31 de janeiro de 2023;Excepcional;Ubicación;;10;;;;
18 de janeiro de 2023;Perfecta!;Nos gustó todo! Sin excepciones! Las instalaciones, el desayuno, las cenas, y lo más importante: todo el personal!! Cálidos, respetuosos, profesionales, simpáticos!! Nos acordamos del nombre de muchos, pero no queremos olvidarnos de nadie, así que no vamos a poner nombres. Muchas gracias por todo!! Hicieron que nuestra estadía fuese perfecta!;No tenemos nada para decir aquí.;10;;;;
18 de janeiro de 2023;Excelente hotel en Recife;Impecable habitación e instalaciones. Muy bien desayuno y trato del personal. Excelente ubicación frente a la playa.;;10;;;;
17 de janeiro de 2023;Excelente;Todo;Nada;10;;;;
14 de janeiro de 2023;Volvería. Me sentí muy cómoda.;La vista, el silencio, la cama,. El personal, sobre todo Camila (muy simpática y amable) y Edilson(que me perdone si escribí mal su nombre). Dos personas muy amables que nos atendieron en el restaurante.;;10;;;;
12 de janeiro de 2023;Excepcional;alles;;10;;;;
27 de dezembro de 2022;gut geführtes Haus;es ist einfach perfekt sehr gutes Personal die Lage war perfekt für mich gegenüber der Strand das Frühstück ist sehr gut ;;;;;;
Zimmerservice top ;;;;;;;;
"war jetzt schon das 8 mal in diesem Hotel""";man könnte die Hotelbar etwas schicker gestalten ;;;;;;;
"aber das ist ein reines Problem von mir""";10;;;;;;;
27 de novembro de 2022;Hôtel de haut standing à Recife;Cet hôtel est très bien situé juste en face de la plage de Boa Viagem. L'accueil a été chaleureux, et la chambre était très spacieuse, moderne et confortable. Le restaurant est de très bonne qualité et l'équipe du soir, en particulier Tariciani, a été très attentive aux moindre détails pour que mon expérience soit la plus mémorable possible. Je recommande vivement l'hôtel Radisson Recife.;Le sauna mériterait un rafraichissement. Je n'ai jamais réussi à commander au room service via leur système en ligne.;10;;;;
25 de novembro de 2022;Zimmer und Lage besser als Hotel Atlante Plaza.;Zimmer mit Balkon Richtung Meer. Trotzdem ruhig;;8;;;;
21 de novembro de 2022;Muito bom;Reggeli, elhelyezkedés;A medence mellett csak két nyugágy volt, mindkettő törött és használhatatlan.;8;;;;
18 de novembro de 2022;Buen hotel frente a la playa;la habitación era muy amplia ;;;;;;
el desayuno muy completo ;;;;;;;;
"se ocuparon de aparcarme el coche y de devolvérmelo a la salida""";nada;10;;;;;;
12 de novembro de 2022;Sólo de referencia;Imitaciones, ubicación, calidad del desayuno, cena deliciosa (pagada)...excelente.;Sólo de referencia...faltó incluir MANGO en el desayuno.;10;;;;
6 de novembro de 2022;Muito bom;Die Lage ist wirklich toll!;;8;;;;
31 de outubro de 2022;Es gibt in Recife Hotels mit einem besseren Preis Leistungsverhältnis. Radisson Hotels in Europa sind besser;Frisch zubereitete Omelette und diese Köchin war super.;;;;;;
Fahrstuhl war so laut dass man im Zimmer den Lärm hören konnte.;;;;;;;;
"Sonstiges Personal war sehr freundlich.""";personal am Frühstück die die Teller abräumen waren sehr unfreundlich und machten jeden Tag ein böses Gesicht.;;;;;;;
"Büffet war nicht international. Käse ohne Geschmack. Kuchen riecht nach ranzigem Öl.""";8;;;;;;;
16 de outubro de 2022;Fantástico;Alles;;9;;;;
11 de outubro de 2022;Schönes, zentrales Hotel für Ausflüge in die Umgebung, in das Zentrum und an den Strand.;Sehr gutes Frühstück. Alles sehr frisch am Buffet vorhanden. ;;;;;;
Die Lage ist sehr gut am Strand gelegen. Immer Meerblick;" große Studios.""";Durch die Architektur innen ist es laut bei Kongressen und bei geöffneter Bar. Teilweise sind Appartements dauerhaft als Wohnung vermietet. Dadurch wegen lauter Nachbarschaft das Zimmer gewechselt. Die günstigsten Zimmer bei Booking.com nur bis zur 3.Etage verfügbar. Parkhaus teilweise überfüllt.;8;;;;;
5 de outubro de 2022;Aceptable;La vista da ahabitação. Desayuno poderia ser melhor;a qualidade do desayuno;8;;;;
28 de setembro de 2022;Fantástico;Sehr reichhaltiges Frühstück und Personal sehr freundlich. Lage top;;9;;;;
21 de setembro de 2022;Heerlijk luxe verblijf;Locatie was top, aan het strand met werkelijk prachtige oceaanview. Ik verbleef in de King Business suite dat wel kleiner was dan op de foto’s maar heerlijk verblijf gehad.;Kamer was kleiner dan dat ik verwacht had;9;;;;
20 de setembro de 2022;Reclamo,envié al hotel y nunca respondieron xq me cobraron un 20 porciento más.de.lo pactado;Desayuno,ubicación y atencion;La pileta;10;;;;
13 de setembro de 2022;Excepcional;La atencion del personal del comedor y la barra;;10;;;;
10 de setembro de 2022;Esplendido.;La Ubicación, la buena predisposición de la gente y el excelente desayuno que brindan. Las habitaciones también son muy bonitas.;El WiFi no era bueno, la señal era mala.;9;;;;
10 de agosto de 2022;Excepcional;Las vistas desde el piso 16 son excepcionales, la habitación en muy amplia, el balcón es pequeño pero suficiente para que dos personas lo disfruten, el desayuno es excelente y la señal wifi es buena.;;10;;;;
2 de agosto de 2022;très bon choix pour une étape à l’arrivée à Recife;emplacement, chambre spacieuse orientée vue mer;propreté des toilettes de la piscine;8;;;;
27 de julho de 2022;Excepcional;top;;10;;;;
22 de julho de 2022;Hotel an Toplage!;Sehr gutes, reichhaltiges Frühstück. Das Hotel ist zentral, direkt am Strand gelegen. Top!;Die Bedienung im Restaurant liess zu wünschen übrig, war zuwenig aufmerksam. Das Zimmer wurde mehrmals nicht gereinigt und musste nachgefordert werden.;8;;;;
9 de julho de 2022;excelente ubicación y atención;ubicación;;8;;;;
6 de julho de 2022;perfeito;localização e staff;i lavori in corso;10;;;;
1º de julho de 2022;Muito bom;Bien ubicado;No tenia secador de cabello la habitacion, hubo que insistir demas para que lo colocaran;8;;;;
15 de junho de 2022;Muito bom;El desayuno es bueno .;;8;;;;
12 de junho de 2022;buena opción en boa viagem;habitación gigantesca;falta algo de cuidado con el mantenimiento del baño;9;;;;
6 de junho de 2022;Muito bom;Lo confortable de la habitación, amplia y con muy buena cama. Buena iluminación exterior. El desayuno excelente.;Me fuí de vacaciones y me dió la impresión que no es un hotel para recibir al turista, mas bien para gente que está por trabajo. La ubicación del hotel es frente a las playa y no tiene servicio de playa (unicamente te proveen de una toalla);8;;;;
4 de junho de 2022;Komme gerne wieder.;Sehr gut situiertes Hotel.;Alles war zu unserer Zufriedenheit.;9;;;;
12 de maio de 2022;très bonne situation en front de mer;localization face à la mer;les ascenseurs trop lents;9;;;;
7 de maio de 2022;Top Lage;Frühstück und Lage;;;;;;
"Nettes Personal""";Kein Föhn und unbequeme Kissen;;;;;;;
"Unheimlicher Lift!""";9;;;;;;;
15 de abril de 2022;muy buena;la ubicación es perfecta y la pieza es;;;;;;
muy cómoda y grande;" la vista espectacular""";nada;10;;;;;
5 de abril de 2022;Fantástico;Ubicación;Falta mejorar la calidad del desayuno;9;;;;
5 de abril de 2022;Tolles Hotel in bester Lage - sehr zu empfehlen;Sehr angenehmes Hotel. Grosse und gut ausgerüstete, saubere und helle Zimmer. Bequemes Bett. Das Frühstück war ausgezeichnet.;;9;;;;
20 de março de 2025;Joli hôtel bien placé;Le style et l’emplacement;;;;;;
Chambre spacieuse ;;;;;;;;
Bon restaurant ;;;;;;;;
"Vue sur la mer""";Les travaux à 8h30 le matin.;7;;;;;;
7 de março de 2025;Útil;Ubicación, habitación;Desayuno podría ser mejor, mayor variedad;7;;;;
22 de fevereiro de 2025;Un básico aceptable;Desayuno;Baño;7;;;;
5 de fevereiro de 2025;Buena ubicación y desayuno, pero con servicio lento en el check-in, ascensores y restaurante.;Muy buena ubicación, en barrio seguro, frente a la playa y buenos restaurantes. Muy buen desayuno, variado y con productos de calidad.;El proceso de check in fue muy lento, no tenían nada pre avanzado. Los ascensores son muy lentos y siempre vienen llenos. El restaurant es lento y nada especial.;7;;;;
7 de janeiro de 2025;Zu empfehlen;Lage, Zimmer gut. Frühstück bei Hotel Atlante Plaza, Recife, umfangreicher.;;7;;;;
9 de setembro de 2024;Bien en general;La atención del personal, el buffete;Que en la descripcion pone que tienen gimnasio y cuando pregunté me dijeron que estaba en reformas. Yo hubiera cogido otro hotel y siento que pagué de más sin tener ese servicio….;7;;;;
26 de julho de 2024;Todo bien;Muy cómoda la habitación, sólo estuvimos un par de horas para tomar el vuelo a San Pablo.;No haber probado el desayuno. Consultamos si nos hacían un desayuno para llevar y no tuvimos respuesta;7;;;;
9 de junho de 2024;一応満足できた。;部屋が広く清潔。;;;;;;
"また、バルコニーからの景色が素晴らしかった。""";チェックアウト時にエレベーターが1台故障していたため、混雑していた。;7;;;;;;
19 de abril de 2024;Teures, veraltetes Business Hotel mit gutem Frühstück und bei Aufpreis mit Blick;Beste Lage in Boa Viagem am Strand;Aufzüge ausgefallen, teils länger ohne Strom. Zimmer ohne Klimaanlage da Stromausfall. Ausstattung in die Jahre gekommen, langsames WLAN, zu teuer;7;;;;
12 de abril de 2024;Bom;Das Personal war sehr freundlich. Leider sprachen nur wenige englisch.;;;;;;
"Im Restaurant gab es keine Fanta.""";;7;;;;;;
1º de abril de 2024;Satisfatório;;La piscina era para pocas personas, no tenia todas las reposteras puestas , estaba como no atendida;6;;;;
27 de março de 2024;Zimmer entspricht nicht dem Niveau vom Hotel. Schimmel in der Wand. Mangel an Saubarkeit.;Hotel Lobby und Infrastruktur, standort;;;;;;
;;;;;;;;
Hotel entrance and Infrastructure; location;;;;;;;
;;;;;;;;
A entrada do Hotel e estrutura;" localização""";2105 deluxe room. Mangel an Sauberkeit mit Schimmel im Bad und hinten Vorhängen. Panels von der Wand kaputt. Klimaanlagegerät und Frigobar uralt, die Plastik ist schon gelb. Fenster hinten kaputt, lässt sich nicht aufmachen. ;;;;;;
;;;;;;;;
Leider entspricht definitiv nicht einem Deluxe Zimmer noch den Preisen. ;;;;;;;;
;;;;;;;;
Die weiße Lichte im Bad ist extrem unangenehm; sollte gelbes Licht sein.;;;;;;;
;;;;;;;;
;;;;;;;;
Really poor Cleaning specially in the bathroom with a lot of black mold. Also in the Walls in the room. Not cleanen furnitures. Panels from the wall broken and old. Air conditioner and frigobar are so old that the plastic got already extremly yellow. The Window on the back side of the room had one grip broken and was not able to open it at all. ;;;;;;;;
;;;;;;;;
Definitly does not correspond a deluxe category; ;;;;;;;
the Level of the hotel and the price it costs. ;;;;;;;;
;;;;;;;;
"The extremly white Light in the bathroom is awful. Should be yellow.""";5;;;;;;;
14 de março de 2024;Für eine Nacht gerade mal ok;Die Lage;Stromausfall über 14 Stunden, in die Jahre gekommen;4;;;;
12 de março de 2024;Una buena cadena de hotel que necesita mejorar su filial de Recife;Desayuno adecuado , muy buena ubicación , buena atención del personal.;Los elevadores son extremadamente calurosos parecen un sauna así cómo también la zona de espera del elevador fue muy desagradable. Otro punto a mejorar es el baño del cuarto ya que me la ducha tenía una cortina de baño asquerosa con suciedad en la base de la cortina fue antihigiénico. También deben mejorar la conexión de internet , especialmente para quienes vamos por motivos de trabajo . Las sillas del bar estaban viejas , incomodas e inseguras (las que están en la barra del bar).;7;;;;
11 de março de 2024;Aceitável;;Dreckiges Bad, Schimmel;5;;;;
4 de março de 2024;Bom;La posizione;Personale gentile ma essenziale;7;;;;
30 de janeiro de 2024;Bom;Bien ubicado, personal agradable y buen desayuno;Pisicina pequeña, mucha falla de ascensores y no funcionanaba el aire en el gimnasio. Me pareció de un estándar más bajo que otros Radisson que conozco, más bien una franquicia no tan bien controlada;7;;;;
29 de janeiro de 2024;Estancia cómoda en buena ubicación;La ubicación;Personal de limpieza un poco insistente;7;;;;
23 de janeiro de 2024;era meglio prima almeno per il servizio;camera spaziosa;il servizio in camera è il ristorante. mai messa l'acqua, letti rifatti malissimo e tardi, tutto di corsa. ristorante: servizio pietoso e piatti mancanti dal menù . Pollo durissimo.;6;;;;
22 de janeiro de 2024;.;L’emplacement. Front de mer.;La literie. Le fait d’avoir un protège matelas imperméable, cette matière plastifiée, donc pas respirante se réchauffe et on se réveille transpirant malgré la climatisation.;7;;;;
17 de dezembro de 2023;Bom;;wasserkocher ging nicht;;;;;
es fehlte ein foehn;;;;;;;;
"keine einweisung an der rezeption(wann / wo fruehstueck etc)""";7;;;;;;;
7 de dezembro de 2023;Radisson hatte mal einen sehr guten Namen und Ruf, was leider hier nicht zutrifft;Das Frühstück, der Ausblick aufs Meer und geräumiges Zimmer;Es gab andauernd Probleme mit den Zimmerkarten, die sich für den Fahrstuhl benötigt werden. Bei 2 Fahrstühlen funktionieren die prinzipiell nicht, was extrem nervt, wenn man im 28. Stock ist.;;;;;
Die Zimmer sind sehr einfach; das Badezimmer auch und bei einem 4 Sterne Hotel erwarte ich mehr.;;;;;;;
"Der Pool ist ein etwas größeres Planschbecken und lässt absolut nicht zum verweilen ein.""";5;;;;;;;
10 de setembro de 2023;Bom;Dedayuno muy diverso, instalaciones cómodas, personal atento;A mi parecer a la habitación le faltó mejor aromatización.;7;;;;
8 de fevereiro de 2023;Nos alojamos por una noche. No está a la altura de otros hoteles de la cadena;Buena ubicación si quieres estar en Boa Viagem;Las habitaciones son incómodas, con una distribución de espacios extraña y poco funcional;7;;;;
13 de janeiro de 2023;Bom;;Piscine pas très propre.;;;;;
"Hôtel qui commence à vieillir notamment la salle de bain..""";7;;;;;;;
5 de dezembro de 2022;Bom;Habitación cómoda, personal amable, ubicado cerca de la playa.;No había tostador para el pan. ;;;;;
Si bien está al lado de la playa; esta es zona de tiburones; para tenerlo en consideración. ;;;;;;
"Algunas partes de la ducha tenían hongos.""";7;;;;;;;
19 de novembro de 2022;No cubrio nuestra espectativa;ubicación;baño muy pequeño y mal restaurante;7;;;;
3 de outubro de 2022;Muy buena;Ubicación;Nada;7;;;;
29 de agosto de 2022;Bom;Os quantos podiam ser mais modernos ... aconchegantes;;7;;;;
26 de junho de 2022;hotel básico para nivel radisson;la ubicación excelente;desayuno ;;;;;
mucho ruido en la habitación a ductos; viento;" ventanas que se movían""";6;;;;;
9 de maio de 2022;bien, me gustan hoteles 5 estrellas;la ubicación;el servicio;7;;;;
21 de abril de 2022;Aceitável;Das Abendessen war in Ordnung. Das Personal bemüht und öfter hilfsbereit.;WLan komplette Katastrophe. Mehrmals täglich, umständliches - erneutes Einloggen nötig. Sehr, sehr langsame Verbindung. Die Zimmer wurden mehrmals nicht gesäubert.;5;;;;
17 de novembro de 2023;Gute Lage, aber nicht der neuste Standart;Die Lage;Teilweise renovierungsbedürftig;7;;;;
31 de março de 2025;Excepcional;;;10;;;;
29 de março de 2025;Excelente hotel;;;10;;;;
28 de março de 2025;Fantástico;;;9;;;;
27 de março de 2025;Fantástico;;;9;;;;
24 de março de 2025;Muito bom;;;8;;;;
10 de março de 2025;Fantástico;;;9;;;;
10 de março de 2025;Fantástico;;;9;;;;
5 de março de 2025;Excepcional;;;10;;;;
3 de março de 2025;Muito bom;;;8;;;;
27 de fevereiro de 2025;Muito bom;;;8;;;;
26 de fevereiro de 2025;Fantástico;;;9;;;;
22 de fevereiro de 2025;Fantástico;;;9;;;;
17 de fevereiro de 2025;Excepcional;;;10;;;;
2 de fevereiro de 2025;Excepcional;;;10;;;;
31 de janeiro de 2025;Excepcional;;;10;;;;
27 de janeiro de 2025;Excepcional;;;10;;;;
26 de janeiro de 2025;Excepcional;;;10;;;;
25 de janeiro de 2025;Excepcional;;;10;;;;
21 de janeiro de 2025;Fantástico;;;9;;;;
21 de janeiro de 2025;Muito bom;;;8;;;;
21 de janeiro de 2025;Excepcional;;;10;;;;
18 de janeiro de 2025;Excepcional;;;10;;;;
17 de janeiro de 2025;Muito bom;;;8;;;;
17 de janeiro de 2025;Excepcional;;;10;;;;
16 de janeiro de 2025;Excepcional;;;10;;;;
14 de janeiro de 2025;Fantástico;;;9;;;;
12 de janeiro de 2025;Excepcional;;;10;;;;
12 de janeiro de 2025;Excepcional;;;10;;;;
10 de janeiro de 2025;Muito bom;;;8;;;;
9 de janeiro de 2025;Excepcional;;;10;;;;
9 de janeiro de 2025;Excepcional;;;10;;;;
8 de janeiro de 2025;Muito bom;;;8;;;;
7 de janeiro de 2025;Excepcional;;;10;;;;
7 de janeiro de 2025;Excepcional;;;10;;;;
7 de janeiro de 2025;Excepcional;;;10;;;;
7 de janeiro de 2025;Excepcional;;;10;;;;
6 de janeiro de 2025;Muito bom;;;8;;;;
6 de janeiro de 2025;Excepcional;;;10;;;;
4 de janeiro de 2025;Muito bom;;;8;;;;
3 de janeiro de 2025;Fantástico;;;9;;;;
1º de janeiro de 2025;Muito bom;;;8;;;;
1º de janeiro de 2025;Excepcional;;;10;;;;
30 de dezembro de 2024;Excepcional;;;10;;;;
28 de dezembro de 2024;Fantástico;;;9;;;;
28 de dezembro de 2024;Excepcional;;;10;;;;
24 de dezembro de 2024;Excepcional;;;10;;;;
22 de dezembro de 2024;Excepcional;;;10;;;;
21 de dezembro de 2024;Muito bom;;;8;;;;
14 de dezembro de 2024;Fantástico;;;9;;;;
14 de dezembro de 2024;Muito bom;;;8;;;;
13 de dezembro de 2024;Muito bom;;;8;;;;
12 de dezembro de 2024;Excepcional;;;10;;;;
11 de dezembro de 2024;Fantástico;;;9;;;;
10 de dezembro de 2024;Fantástico;;;9;;;;
8 de dezembro de 2024;Excepcional;;;10;;;;
6 de dezembro de 2024;Excepcional;;;10;;;;
6 de dezembro de 2024;Fantástico;;;9;;;;
5 de dezembro de 2024;Excepcional;;;10;;;;
4 de dezembro de 2024;Excepcional;;;10;;;;
3 de dezembro de 2024;Excepcional;;;10;;;;
3 de dezembro de 2024;Fantástico;;;9;;;;
3 de dezembro de 2024;Muito bom;;;8;;;;
1º de dezembro de 2024;Fantástico;;;9;;;;
25 de novembro de 2024;Fantástico;;;9;;;;
25 de novembro de 2024;Excepcional;;;10;;;;
25 de novembro de 2024;Muito bom;;;8;;;;
24 de novembro de 2024;Fantástico;;;9;;;;
24 de novembro de 2024;Excepcional;;;10;;;;
23 de novembro de 2024;Excepcional;;;10;;;;
22 de novembro de 2024;Excepcional;;;10;;;;
22 de novembro de 2024;Excepcional;;;10;;;;
21 de novembro de 2024;Excepcional;;;10;;;;
21 de novembro de 2024;Excepcional;;;10;;;;
20 de novembro de 2024;Fantástico;;;9;;;;
18 de novembro de 2024;Excepcional;;;10;;;;
17 de novembro de 2024;Fantástico;;;9;;;;
16 de novembro de 2024;Excepcional;;;10;;;;
16 de novembro de 2024;Excepcional;;;10;;;;
10 de novembro de 2024;Fantástico;;;9;;;;
10 de novembro de 2024;Excepcional;;;10;;;;
6 de novembro de 2024;Fantástico;;;9;;;;
2 de novembro de 2024;Excepcional;;;10;;;;
1º de novembro de 2024;Fantástico;;;9;;;;
25 de outubro de 2024;Muito bom;;;8;;;;
23 de outubro de 2024;Excepcional;;;10;;;;
23 de outubro de 2024;Fantástico;;;9;;;;
18 de outubro de 2024;Excepcional;;;10;;;;
14 de outubro de 2024;Excepcional;;;10;;;;
10 de outubro de 2024;Excepcional;;;10;;;;
8 de outubro de 2024;Fantástico;;;9;;;;
4 de outubro de 2024;Fantástico;;;9;;;;
30 de setembro de 2024;Fantástico;;;9;;;;
25 de setembro de 2024;Excepcional;;;10;;;;
23 de setembro de 2024;Muito bom;;;8;;;;
22 de setembro de 2024;Muito bom;;;8;;;;
22 de setembro de 2024;Fantástico;;;9;;;;
21 de setembro de 2024;Excepcional;;;10;;;;
16 de setembro de 2024;Excepcional;;;10;;;;
16 de setembro de 2024;Fantástico;;;9;;;;
16 de setembro de 2024;Muito bom;;;8;;;;
12 de setembro de 2024;Fantástico;;;9;;;;
12 de setembro de 2024;Muito bom;;;8;;;;
9 de setembro de 2024;Muito bom;;;8;;;;
7 de setembro de 2024;Excepcional;;;10;;;;
5 de setembro de 2024;Excepcional;;;10;;;;
3 de setembro de 2024;Muito bom;;;8;;;;
1º de setembro de 2024;Muito bom;;;8;;;;
31 de agosto de 2024;Excepcional;;;10;;;;
27 de agosto de 2024;Fantástico;;;9;;;;
26 de agosto de 2024;Excepcional;;;10;;;;
26 de agosto de 2024;Excepcional;;;10;;;;
23 de agosto de 2024;Excepcional;;;10;;;;
20 de agosto de 2024;Fantástico;;;9;;;;
20 de agosto de 2024;Fantástico;;;9;;;;
19 de agosto de 2024;Excepcional;;;10;;;;
14 de agosto de 2024;Excepcional;;;10;;;;
13 de agosto de 2024;Excepcional;;;10;;;;
12 de agosto de 2024;Excepcional;;;10;;;;
12 de agosto de 2024;Excepcional;;;10;;;;
11 de agosto de 2024;Excepcional;;;10;;;;
3 de agosto de 2024;Excepcional;;;10;;;;
2 de agosto de 2024;Excepcional;;;10;;;;
30 de julho de 2024;Fantástico;;;9;;;;
29 de julho de 2024;Excepcional;;;10;;;;
29 de julho de 2024;Excepcional;;;10;;;;
25 de julho de 2024;Muito bom;;;8;;;;
23 de julho de 2024;Excepcional;;;10;;;;
23 de julho de 2024;Excepcional;;;10;;;;
21 de julho de 2024;Fantástico;;;9;;;;
20 de julho de 2024;Excepcional;;;10;;;;
19 de julho de 2024;Excepcional;;;10;;;;
17 de julho de 2024;Excepcional;;;10;;;;
15 de julho de 2024;Excepcional;;;10;;;;
14 de julho de 2024;Excepcional;;;10;;;;
12 de julho de 2024;Excepcional;;;10;;;;
12 de julho de 2024;Excepcional;;;10;;;;
10 de julho de 2024;Excepcional;;;10;;;;
9 de julho de 2024;Excepcional;;;10;;;;
8 de julho de 2024;Excepcional;;;10;;;;
7 de julho de 2024;Excepcional;;;10;;;;
7 de julho de 2024;Excepcional;;;10;;;;
3 de julho de 2024;Excepcional;;;10;;;;
2 de julho de 2024;Fantástico;;;9;;;;
1º de julho de 2024;Excepcional;;;10;;;;
27 de junho de 2024;Fantástico;;;9;;;;
18 de junho de 2024;Excepcional;;;10;;;;
16 de junho de 2024;Excepcional;;;10;;;;
14 de junho de 2024;Excepcional;;;10;;;;
13 de junho de 2024;Excepcional;;;10;;;;
12 de junho de 2024;Fantástico;;;9;;;;
9 de junho de 2024;Ótima opção de hospedagem em Recife;;;10;;;;
9 de junho de 2024;Excepcional;;;10;;;;
7 de junho de 2024;Excepcional;;;10;;;;
5 de junho de 2024;Excepcional;;;10;;;;
3 de junho de 2024;Excepcional;;;10;;;;
31 de maio de 2024;Muito bom;;;8;;;;
31 de maio de 2024;Excepcional;;;10;;;;
25 de maio de 2024;Fantástico;;;9;;;;
25 de maio de 2024;Excepcional;;;10;;;;
25 de maio de 2024;Fantástico;;;9;;;;
23 de maio de 2024;Excelencia e Conforto;;;9;;;;
19 de maio de 2024;Fantástico;;;9;;;;
16 de maio de 2024;Fantástico;;;9;;;;
14 de maio de 2024;Fantástico;;;9;;;;
11 de maio de 2024;Excepcional;;;10;;;;
7 de maio de 2024;Excepcional;;;10;;;;
7 de maio de 2024;Fantástico;;;9;;;;
5 de maio de 2024;Excepcional;;;10;;;;
4 de maio de 2024;Excepcional;;;10;;;;
1º de maio de 2024;Fantástico;;;9;;;;
29 de abril de 2024;Fantástico;;;9;;;;
27 de abril de 2024;Fantástico;;;9;;;;
23 de abril de 2024;Excepcional;;;10;;;;
18 de abril de 2024;Muito bom;;;8;;;;
15 de abril de 2024;Muito bom;;;8;;;;
15 de abril de 2024;Excepcional;;;10;;;;
15 de abril de 2024;Excepcional;;;10;;;;
8 de abril de 2024;Fantástico;;;9;;;;
7 de abril de 2024;Excepcional;;;10;;;;
4 de abril de 2024;Excepcional;;;10;;;;
4 de abril de 2024;Fantástico;;;9;;;;
3 de abril de 2024;Muito bom;;;8;;;;
3 de abril de 2024;Muito bom;;;8;;;;
28 de março de 2024;Excepcional;;;10;;;;
27 de março de 2024;Fantástico;;;9;;;;
25 de março de 2024;Fantástico;;;9;;;;
24 de março de 2024;Excepcional;;;10;;;;
23 de março de 2024;Excelente!;;;10;;;;
21 de março de 2024;Fantástico;;;9;;;;
19 de março de 2024;Excepcional;;;10;;;;
18 de março de 2024;Excepcional;;;10;;;;
18 de março de 2024;Muito bom;;;8;;;;
15 de março de 2024;Muito bom;;;8;;;;
14 de março de 2024;Muito bom;;;8;;;;
12 de março de 2024;Fantástico;;;9;;;;
11 de março de 2024;Excepcional;;;10;;;;
10 de março de 2024;Muito bom;;;8;;;;
10 de março de 2024;Fantástico;;;9;;;;
8 de março de 2024;Excepcional;;;10;;;;
7 de março de 2024;Excepcional;;;10;;;;
7 de março de 2024;Fantástico;;;9;;;;
6 de março de 2024;Muito bom;;;8;;;;
4 de março de 2024;Excepcional;;;10;;;;
3 de março de 2024;Excepcional;;;10;;;;
3 de março de 2024;Excepcional;;;10;;;;
2 de março de 2024;Excepcional;;;10;;;;
1º de março de 2024;Fantástico;;;9;;;;
1º de março de 2024;Muito bom;;;8;;;;
27 de fevereiro de 2024;Muito bom;;;8;;;;
23 de fevereiro de 2024;Muito bom;;;8;;;;
20 de fevereiro de 2024;Excepcional;;;10;;;;
20 de fevereiro de 2024;Fantástico;;;9;;;;
19 de fevereiro de 2024;Excepcional;;;10;;;;
17 de fevereiro de 2024;Fantástico;;;9;;;;
16 de fevereiro de 2024;Excepcional;;;10;;;;
15 de fevereiro de 2024;Fantástico;;;9;;;;
