data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
19 de junho de 2024;Fantástico;;;9;;;;;;
18 de junho de 2024;Excepcional;;;10;;;;;;
17 de junho de 2024;Muito bom;;;8;;;;;;
16 de junho de 2024;Excepcional;;;10;;;;;;
16 de junho de 2024;Fantástico;;;9;;;;;;
16 de junho de 2024;Excepcional;;;10;;;;;;
15 de junho de 2024;Excepcional;;;10;;;;;;
15 de junho de 2024;Excepcional;;;10;;;;;;
14 de junho de 2024;Muito bom;;;8;;;;;;
10 de junho de 2024;Excepcional;;;10;;;;;;
9 de junho de 2024;Excepcional;;;10;;;;;;
7 de junho de 2024;Excepcional;;;10;;;;;;
7 de junho de 2024;Fantástico;;;9;;;;;;
5 de junho de 2024;Excepcional;;;10;;;;;;
4 de junho de 2024;Muito bom;;;8;;;;;;
4 de junho de 2024;Fantástico;;;9;;;;;;
4 de junho de 2024;Muito bom;;;8;;;;;;
4 de junho de 2024;Muito bom;;;8;;;;;;
3 de junho de 2024;Excepcional;;;10;;;;;;
2 de junho de 2024;Muito bom;;;8;;;;;;
2 de junho de 2024;Excepcional;;;10;;;;;;
1º de junho de 2024;Excepcional;;;10;;;;;;
1º de junho de 2024;Excepcional;;;10;;;;;;
1º de junho de 2024;Excepcional;;;10;;;;;;
31 de maio de 2024;Fantástico;;;9;;;;;;
31 de maio de 2024;Excepcional;;;10;;;;;;
31 de maio de 2024;Excepcional;;;10;;;;;;
30 de maio de 2024;Fantástico;;;9;;;;;;
28 de maio de 2024;Muito bom;;;8;;;;;;
27 de maio de 2024;Excepcional;;;10;;;;;;
25 de maio de 2024;Fantástico;;;9;;;;;;
24 de maio de 2024;Excepcional;;;10;;;;;;
24 de maio de 2024;Excepcional;;;10;;;;;;
23 de maio de 2024;Excepcional;;;10;;;;;;
23 de maio de 2024;Excepcional;;;10;;;;;;
22 de maio de 2024;Fantástico;;;9;;;;;;
19 de maio de 2024;Fantástico;;;9;;;;;;
18 de maio de 2024;Fantástico;;;9;;;;;;
18 de maio de 2024;Muito bom;;;8;;;;;;
13 de maio de 2024;Excepcional;;;10;;;;;;
13 de maio de 2024;Fantástico;;;9;;;;;;
12 de maio de 2024;Excepcional;;;10;;;;;;
11 de maio de 2024;Muito bom;;;8;;;;;;
6 de maio de 2024;Excepcional;;;10;;;;;;
6 de maio de 2024;Excepcional;;;10;;;;;;
6 de maio de 2024;Excepcional;;;10;;;;;;
5 de maio de 2024;Fantástico;;;9;;;;;;
5 de maio de 2024;Excepcional;;;10;;;;;;
3 de maio de 2024;Excepcional;;;10;;;;;;
2 de maio de 2024;Fantástico;;;9;;;;;;
30 de abril de 2024;Excepcional;;;10;;;;;;
30 de abril de 2024;Fantástico;;;9;;;;;;
29 de abril de 2024;Excepcional;;;10;;;;;;
29 de abril de 2024;Excepcional;;;10;;;;;;
29 de abril de 2024;Excepcional;;;10;;;;;;
28 de abril de 2024;Muito bom;;;8;;;;;;
28 de abril de 2024;Fantástico;;;9;;;;;;
27 de abril de 2024;Excepcional;;;10;;;;;;
26 de abril de 2024;Excepcional;;;10;;;;;;
25 de abril de 2024;Excepcional;;;10;;;;;;
22 de abril de 2024;Fantástico;;;9;;;;;;
21 de abril de 2024;Excepcional;;;10;;;;;;
20 de abril de 2024;Fantástico;;;9;;;;;;
19 de abril de 2024;Fantástico;;;9;;;;;;
17 de abril de 2024;Muito bom;;;8;;;;;;
16 de abril de 2024;Fantástico;;;9;;;;;;
16 de abril de 2024;Excepcional;;;10;;;;;;
13 de abril de 2024;Excepcional;;;10;;;;;;
13 de abril de 2024;Fantástico;;;9;;;;;;
12 de abril de 2024;Excepcional;;;10;;;;;;
8 de abril de 2024;Muito bom;;;8;;;;;;
8 de abril de 2024;Muito bom;;;8;;;;;;
8 de abril de 2024;Excepcional;;;10;;;;;;
7 de abril de 2024;Excepcional;;;10;;;;;;
6 de abril de 2024;Fantástico;;;9;;;;;;
6 de abril de 2024;Excepcional;;;10;;;;;;
4 de abril de 2024;Excepcional;;;10;;;;;;
2 de abril de 2024;Excepcional;;;10;;;;;;
2 de abril de 2024;Muito bom;;;8;;;;;;
30 de março de 2024;Fantástico;;;9;;;;;;
29 de março de 2024;Excepcional;;;10;;;;;;
29 de março de 2024;Excepcional;;;10;;;;;;
29 de março de 2024;Excepcional;;;10;;;;;;
28 de março de 2024;Excepcional;;;10;;;;;;
28 de março de 2024;Excepcional;;;10;;;;;;
28 de março de 2024;Fantástico;;;9;;;;;;
27 de março de 2024;Excepcional;;;10;;;;;;
27 de março de 2024;Excepcional;;;10;;;;;;
27 de março de 2024;Muito bom;;;8;;;;;;
25 de março de 2024;Muito bom;;;8;;;;;;
24 de março de 2024;Muito bom;;;8;;;;;;
23 de março de 2024;Fantástico;;;9;;;;;;
21 de março de 2024;Muito bom;;;8;;;;;;
21 de março de 2024;Fantástico;;;9;;;;;;
19 de março de 2024;Excepcional;;;10;;;;;;
18 de março de 2024;Muito bom;;;8;;;;;;
17 de março de 2024;Muito bom;;;8;;;;;;
12 de março de 2024;Fantástico;;;9;;;;;;
12 de março de 2024;Muito bom;;;8;;;;;;
12 de março de 2024;Muito bom;;;8;;;;;;
8 de março de 2024;Fantástico;;;9;;;;;;
7 de março de 2024;Excepcional;;;10;;;;;;
7 de março de 2024;Excepcional;;;10;;;;;;
7 de março de 2024;Excepcional;;;10;;;;;;
7 de março de 2024;Excepcional;;;10;;;;;;
7 de março de 2024;Excepcional;;;10;;;;;;
7 de março de 2024;Muito bom;;;8;;;;;;
6 de março de 2024;Excepcional;;;10;;;;;;
5 de março de 2024;Excepcional;;;10;;;;;;
5 de março de 2024;Excepcional;;;10;;;;;;
4 de março de 2024;Excepcional;;;10;;;;;;
3 de março de 2024;Excepcional;;;10;;;;;;
3 de março de 2024;Excepcional;;;10;;;;;;
2 de março de 2024;Excepcional;;;10;;;;;;
29 de fevereiro de 2024;Excepcional;;;10;;;;;;
29 de fevereiro de 2024;Excepcional;;;10;;;;;;
29 de fevereiro de 2024;Muito bom;;;8;;;;;;
28 de fevereiro de 2024;Fantástico;;;9;;;;;;
27 de fevereiro de 2024;Muito bom;;;8;;;;;;
27 de fevereiro de 2024;Excepcional;;;10;;;;;;
26 de fevereiro de 2024;Excepcional;;;10;;;;;;
26 de fevereiro de 2024;Muito bom;;;8;;;;;;
24 de fevereiro de 2024;Fantástico;;;9;;;;;;
24 de fevereiro de 2024;Fantástico;;;9;;;;;;
21 de fevereiro de 2024;Muito bom;;;8;;;;;;
20 de fevereiro de 2024;Excepcional;;;10;;;;;;
20 de fevereiro de 2024;Excepcional;;;10;;;;;;
19 de fevereiro de 2024;Excepcional;;;10;;;;;;
19 de fevereiro de 2024;Fantástico;;;9;;;;;;
19 de fevereiro de 2024;Excepcional;;;10;;;;;;
17 de fevereiro de 2024;Excepcional;;;10;;;;;;
17 de fevereiro de 2024;Muito bom;;;8;;;;;;
17 de fevereiro de 2024;Muito bom;;;8;;;;;;
17 de fevereiro de 2024;Muito bom;;;8;;;;;;
16 de fevereiro de 2024;Muito bom;;;8;;;;;;
16 de fevereiro de 2024;Fantástico;;;9;;;;;;
16 de fevereiro de 2024;Excepcional;;;10;;;;;;
15 de fevereiro de 2024;Excepcional;;;10;;;;;;
14 de fevereiro de 2024;Muito bom;;;8;;;;;;
14 de fevereiro de 2024;Fantástico;;;9;;;;;;
14 de fevereiro de 2024;Excepcional;;;10;;;;;;
13 de fevereiro de 2024;Excepcional;;;10;;;;;;
13 de fevereiro de 2024;Fantástico;;;9;;;;;;
13 de fevereiro de 2024;Excepcional;;;10;;;;;;
12 de fevereiro de 2024;Muito bom;;;8;;;;;;
12 de fevereiro de 2024;Excepcional;;;10;;;;;;
12 de fevereiro de 2024;Excepcional;;;10;;;;;;
10 de fevereiro de 2024;Muito bom;;;8;;;;;;
7 de fevereiro de 2024;Excepcional;;;10;;;;;;
6 de fevereiro de 2024;Fantástico;;;9;;;;;;
5 de fevereiro de 2024;Excepcional;;;10;;;;;;
5 de fevereiro de 2024;Fantástico;;;9;;;;;;
4 de fevereiro de 2024;Excepcional;;;10;;;;;;
4 de fevereiro de 2024;Fantástico;;;9;;;;;;
2 de fevereiro de 2024;Excepcional;;;10;;;;;;
2 de fevereiro de 2024;Excepcional;;;10;;;;;;
1º de fevereiro de 2024;Maravilhosa!;;;9;;;;;;
1º de fevereiro de 2024;Excepcional;;;10;;;;;;
31 de janeiro de 2024;Excepcional;;;10;;;;;;
31 de janeiro de 2024;Fantástico;;;9;;;;;;
31 de janeiro de 2024;Excepcional;;;10;;;;;;
31 de janeiro de 2024;Excepcional;;;10;;;;;;
30 de janeiro de 2024;Excepcional;;;10;;;;;;
30 de janeiro de 2024;Excepcional;;;10;;;;;;
30 de janeiro de 2024;Fantástico;;;9;;;;;;
30 de janeiro de 2024;Excepcional;;;10;;;;;;
27 de janeiro de 2024;Muito bom;;;8;;;;;;
24 de janeiro de 2024;Excepcional;;;10;;;;;;
23 de janeiro de 2024;Excepcional;;;10;;;;;;
21 de janeiro de 2024;Excepcional;;;10;;;;;;
21 de janeiro de 2024;Excepcional;;;10;;;;;;
21 de janeiro de 2024;Excepcional;;;10;;;;;;
20 de janeiro de 2024;Excepcional;;;10;;;;;;
19 de janeiro de 2024;Muito bom;;;8;;;;;;
18 de janeiro de 2024;Excepcional;;;10;;;;;;
18 de janeiro de 2024;Excepcional;;;10;;;;;;
18 de janeiro de 2024;Excepcional;;;10;;;;;;
13 de janeiro de 2024;Muito bom;;;8;;;;;;
12 de janeiro de 2024;Muito bom;;;8;;;;;;
11 de janeiro de 2024;Excepcional;;;10;;;;;;
11 de janeiro de 2024;Muito bom;;;8;;;;;;
10 de janeiro de 2024;Muito bom;;;8;;;;;;
9 de janeiro de 2024;Fantástico;;;9;;;;;;
8 de janeiro de 2024;Excepcional;;;10;;;;;;
8 de janeiro de 2024;Muito boa. A título de sugestão melhorar o café da manhã;;;9;;;;;;
8 de janeiro de 2024;Excepcional;;;10;;;;;;
7 de janeiro de 2024;Excepcional;;;10;;;;;;
6 de janeiro de 2024;Excepcional;;;10;;;;;;
5 de janeiro de 2024;Excepcional;;;10;;;;;;
5 de janeiro de 2024;Fantástico;;;9;;;;;;
2 de janeiro de 2024;Excepcional;;;10;;;;;;
1º de janeiro de 2024;Excepcional;;;10;;;;;;
31 de dezembro de 2023;Excepcional;;;10;;;;;;
30 de dezembro de 2023;Muito bom;;;8;;;;;;
30 de dezembro de 2023;Excepcional;;;10;;;;;;
29 de dezembro de 2023;Muito bom;;;8;;;;;;
28 de dezembro de 2023;Excepcional;;;10;;;;;;
28 de dezembro de 2023;Excepcional;;;10;;;;;;
28 de dezembro de 2023;Excepcional;;;10;;;;;;
27 de dezembro de 2023;Excepcional;;;10;;;;;;
26 de dezembro de 2023;Excepcional;;;10;;;;;;
25 de dezembro de 2023;Excepcional;;;10;;;;;;
25 de dezembro de 2023;Excepcional;;;10;;;;;;
25 de dezembro de 2023;Excepcional;;;10;;;;;;
25 de dezembro de 2023;Excepcional;;;10;;;;;;
25 de dezembro de 2023;Excepcional;;;10;;;;;;
25 de dezembro de 2023;Muito bom;;;8;;;;;;
24 de dezembro de 2023;Excepcional;;;10;;;;;;
24 de dezembro de 2023;Fiquei muito satisfeito 🔝;;;10;;;;;;
24 de dezembro de 2023;Muito bom;;;8;;;;;;
24 de dezembro de 2023;Fantástico;;;9;;;;;;
23 de dezembro de 2023;Muito bom;;;8;;;;;;
22 de dezembro de 2023;Muito bom;;;8;;;;;;
19 de dezembro de 2023;Muito bom;;;8;;;;;;
18 de dezembro de 2023;Fantástico;;;9;;;;;;
18 de dezembro de 2023;Excepcional;;;10;;;;;;
17 de dezembro de 2023;Excelente acomodação e equipe! Parabéns!!;;;8;;;;;;
17 de dezembro de 2023;Fantástico;;;9;;;;;;
16 de dezembro de 2023;Muito bom;;;8;;;;;;
15 de dezembro de 2023;Excepcional;;;10;;;;;;
13 de dezembro de 2023;Excepcional;;;10;;;;;;
13 de dezembro de 2023;Muito bom;;;8;;;;;;
13 de dezembro de 2023;Excepcional;;;10;;;;;;
13 de dezembro de 2023;Excepcional;;;10;;;;;;
11 de dezembro de 2023;Muito bom;;;8;;;;;;
10 de dezembro de 2023;Excepcional;;;10;;;;;;
10 de dezembro de 2023;Excepcional;;;10;;;;;;
5 de dezembro de 2023;Muito bom;;;8;;;;;;
5 de dezembro de 2023;Muito bom;;;8;;;;;;
4 de dezembro de 2023;Excepcional;;;10;;;;;;
4 de dezembro de 2023;Fantástico;;;9;;;;;;
4 de dezembro de 2023;Excepcional;;;10;;;;;;
3 de dezembro de 2023;Excepcional;;;10;;;;;;
3 de dezembro de 2023;Excepcional;;;10;;;;;;
29 de novembro de 2023;Excepcional;;;10;;;;;;
26 de novembro de 2023;Excepcional;;;10;;;;;;
25 de novembro de 2023;Muito bom;;;8;;;;;;
24 de novembro de 2023;Fantástico;;;9;;;;;;
23 de novembro de 2023;Muito bom;;;8;;;;;;
23 de novembro de 2023;Excepcional;;;10;;;;;;
20 de novembro de 2023;Excepcional;;;10;;;;;;
20 de novembro de 2023;Excepcional;;;10;;;;;;
18 de novembro de 2023;Excepcional;;;10;;;;;;
16 de novembro de 2023;Vale a pena.;;;10;;;;;;
16 de novembro de 2023;Muito bom;;;8;;;;;;
15 de novembro de 2023;Fantástico;;;9;;;;;;
14 de novembro de 2023;Fantástico;;;9;;;;;;
11 de novembro de 2023;Excepcional;;;10;;;;;;
10 de novembro de 2023;Excepcional;;;10;;;;;;
9 de novembro de 2023;Excepcional;;;10;;;;;;
8 de novembro de 2023;Excepcional;;;10;;;;;;
8 de novembro de 2023;Fantástico;;;9;;;;;;
6 de novembro de 2023;Fantástico;;;9;;;;;;
5 de novembro de 2023;Muito bom;;;8;;;;;;
5 de novembro de 2023;Excepcional;;;10;;;;;;
3 de novembro de 2023;Excepcional;;;10;;;;;;
3 de novembro de 2023;Muito bom;;;8;;;;;;
1º de novembro de 2023;Excepcional;;;10;;;;;;
1º de novembro de 2023;Muito bom;;;8;;;;;;
31 de outubro de 2023;Excepcional;;;10;;;;;;
31 de outubro de 2023;Excepcional;;;10;;;;;;
29 de outubro de 2023;Fantástico;;;9;;;;;;
29 de outubro de 2023;Confortável;;;8;;;;;;
28 de outubro de 2023;Fantástico;;;9;;;;;;
27 de outubro de 2023;Muito bom;;;8;;;;;;
24 de outubro de 2023;Fantástico;;;9;;;;;;
21 de outubro de 2023;Muito bom;;;8;;;;;;
20 de outubro de 2023;Excepcional;;;10;;;;;;
20 de outubro de 2023;Fantástico;;;9;;;;;;
19 de outubro de 2023;Fantástico;;;9;;;;;;
19 de outubro de 2023;Excepcional;;;10;;;;;;
18 de outubro de 2023;Excepcional;;;10;;;;;;
18 de outubro de 2023;Muito bom;;;8;;;;;;
18 de outubro de 2023;Excepcional;;;10;;;;;;
17 de outubro de 2023;Fantástico;;;9;;;;;;
16 de outubro de 2023;Muito bom;;;8;;;;;;
16 de outubro de 2023;Muito bom;;;8;;;;;;
12 de outubro de 2023;Excepcional;;;10;;;;;;
11 de outubro de 2023;Fantástico;;;9;;;;;;
10 de outubro de 2023;Excepcional;;;10;;;;;;
9 de outubro de 2023;Excepcional;;;10;;;;;;
8 de outubro de 2023;Fantástico;;;9;;;;;;
8 de outubro de 2023;Excepcional;;;10;;;;;;
6 de outubro de 2023;Excepcional;;;10;;;;;;
6 de outubro de 2023;Excepcional;;;10;;;;;;
6 de outubro de 2023;Excepcional;;;10;;;;;;
5 de outubro de 2023;Fantástico;;;9;;;;;;
5 de outubro de 2023;Excepcional;;;10;;;;;;
2 de outubro de 2023;Excepcional;;;10;;;;;;
2 de outubro de 2023;Fantástico;;;9;;;;;;
1º de outubro de 2023;Excepcional;;;10;;;;;;
1º de outubro de 2023;Fantástico;;;9;;;;;;
1º de outubro de 2023;Fantástico;;;9;;;;;;
1º de outubro de 2023;Fantástico;;;9;;;;;;
30 de setembro de 2023;Fantástico;;;9;;;;;;
28 de setembro de 2023;Muito bom;;;8;;;;;;
28 de setembro de 2023;Muito bom;;;8;;;;;;
28 de setembro de 2023;Fantástico;;;9;;;;;;
26 de setembro de 2023;Muito bom;;;8;;;;;;
25 de setembro de 2023;Excepcional;;;10;;;;;;
25 de setembro de 2023;Fantástico;;;9;;;;;;
25 de setembro de 2023;Muito bom;;;8;;;;;;
23 de setembro de 2023;Fantástico;;;9;;;;;;
23 de setembro de 2023;Excepcional;;;10;;;;;;
23 de setembro de 2023;Muito bom;;;8;;;;;;
23 de setembro de 2023;Excepcional;;;10;;;;;;
19 de setembro de 2023;Muito bom;;;8;;;;;;
17 de setembro de 2023;Muito bom;;;8;;;;;;
15 de setembro de 2023;Excepcional;;;10;;;;;;
15 de setembro de 2023;Excepcional;;;10;;;;;;
15 de setembro de 2023;Excepcional;;;10;;;;;;
15 de setembro de 2023;Fantástico;;;9;;;;;;
14 de setembro de 2023;Excepcional;;;10;;;;;;
13 de setembro de 2023;Excepcional;;;10;;;;;;
12 de setembro de 2023;Excepcional;;;10;;;;;;
12 de setembro de 2023;Muito bom;;;8;;;;;;
11 de setembro de 2023;Excepcional;;;10;;;;;;
11 de setembro de 2023;Fantástico;;;9;;;;;;
11 de setembro de 2023;Excepcional;;;10;;;;;;
10 de setembro de 2023;Excepcional;;;10;;;;;;
10 de setembro de 2023;Excepcional;;;10;;;;;;
8 de setembro de 2023;Muito bom;;;8;;;;;;
5 de setembro de 2023;Fantástico;;;9;;;;;;
5 de setembro de 2023;Excepcional;;;10;;;;;;
4 de setembro de 2023;Muito bom;;;8;;;;;;
4 de setembro de 2023;Fantástico;;;9;;;;;;
4 de setembro de 2023;Excepcional;;;10;;;;;;
4 de setembro de 2023;Excepcional;;;10;;;;;;
1º de setembro de 2023;Fantástico;;;9;;;;;;
1º de setembro de 2023;Excepcional;;;10;;;;;;
31 de agosto de 2023;Excepcional;;;10;;;;;;
31 de agosto de 2023;Fantástico;;;9;;;;;;
30 de agosto de 2023;Excepcional;;;10;;;;;;
30 de agosto de 2023;Fantástico;;;9;;;;;;
30 de agosto de 2023;Excepcional;;;10;;;;;;
29 de agosto de 2023;Muito bom;;;8;;;;;;
28 de agosto de 2023;Fantástico;;;9;;;;;;
28 de agosto de 2023;Fantástico;;;9;;;;;;
28 de agosto de 2023;Muito bom;;;8;;;;;;
28 de agosto de 2023;Muito bom;;;8;;;;;;
27 de agosto de 2023;Excepcional;;;10;;;;;;
26 de agosto de 2023;Excepcional;;;10;;;;;;
22 de agosto de 2023;Fantástico;;;9;;;;;;
21 de agosto de 2023;Excepcional;;;10;;;;;;
18 de agosto de 2023;Fantástico;;;9;;;;;;
17 de agosto de 2023;Fantástico;;;9;;;;;;
16 de agosto de 2023;Fantástico;;;9;;;;;;
16 de agosto de 2023;Muito bom;;;8;;;;;;
16 de agosto de 2023;Excepcional;;;10;;;;;;
15 de agosto de 2023;Fantástico;;;9;;;;;;
14 de agosto de 2023;Fantástico;;;9;;;;;;
13 de agosto de 2023;Excepcional;;;10;;;;;;
12 de agosto de 2023;Excepcional;;;10;;;;;;
10 de agosto de 2023;Excepcional;;;10;;;;;;
10 de agosto de 2023;Excepcional;;;10;;;;;;
10 de agosto de 2023;Excepcional;;;10;;;;;;
10 de agosto de 2023;Excepcional;;;10;;;;;;
9 de agosto de 2023;Fantástico;;;9;;;;;;
9 de agosto de 2023;Muito bom;;;8;;;;;;
7 de agosto de 2023;Excepcional;;;10;;;;;;
6 de agosto de 2023;Excepcional;;;10;;;;;;
5 de agosto de 2023;Fantástico;;;9;;;;;;
5 de agosto de 2023;Excepcional;;;10;;;;;;
5 de agosto de 2023;Fantástico;;;9;;;;;;
4 de agosto de 2023;Excepcional;;;10;;;;;;
2 de agosto de 2023;Excepcional;;;10;;;;;;
29 de julho de 2023;Muito bom;;;8;;;;;;
29 de julho de 2023;Fantástico;;;9;;;;;;
27 de julho de 2023;Fantástico;;;9;;;;;;
26 de julho de 2023;Excepcional;;;10;;;;;;
26 de julho de 2023;Fantástico;;;9;;;;;;
25 de julho de 2023;Excepcional;;;10;;;;;;
25 de julho de 2023;Fantástico;;;9;;;;;;
24 de julho de 2023;Fantástico;;;9;;;;;;
22 de julho de 2023;Excepcional;;;10;;;;;;
22 de julho de 2023;Excepcional;;;10;;;;;;
20 de julho de 2023;Fantástico;;;9;;;;;;
18 de julho de 2023;Excepcional;;;10;;;;;;
16 de julho de 2023;Excepcional;;;10;;;;;;
15 de julho de 2023;Excepcional;;;10;;;;;;
14 de julho de 2023;Excepcional;;;10;;;;;;
13 de julho de 2023;Excepcional;;;10;;;;;;
13 de julho de 2023;Fantástico;;;9;;;;;;
13 de julho de 2023;Excepcional;;;10;;;;;;
12 de julho de 2023;Fantástico;;;9;;;;;;
9 de julho de 2023;Excepcional;;;10;;;;;;
9 de julho de 2023;Fantástico;;;9;;;;;;
8 de julho de 2023;Muito bom;;;8;;;;;;
8 de julho de 2023;Excepcional;;;10;;;;;;
7 de julho de 2023;Fantástico;;;9;;;;;;
6 de julho de 2023;Muito bom;;;8;;;;;;
5 de julho de 2023;Ótimo custo-benefício , delicioso café da manhã!;;;10;;;;;;
5 de julho de 2023;Excepcional;;;10;;;;;;
4 de julho de 2023;Excepcional;;;10;;;;;;
4 de julho de 2023;Fantástico;;;9;;;;;;
4 de julho de 2023;Fantástico;;;9;;;;;;
3 de julho de 2023;Muito bom;;;8;;;;;;
3 de julho de 2023;Fantástico;;;9;;;;;;
3 de julho de 2023;Excepcional;;;10;;;;;;
3 de julho de 2023;Excepcional;;;10;;;;;;
3 de julho de 2023;Muito bom;;;8;;;;;;
2 de julho de 2023;Excepcional;;;10;;;;;;
1º de julho de 2023;Excepcional;;;10;;;;;;
1º de julho de 2023;Muito bom;;;8;;;;;;
30 de junho de 2023;Atendeu minhas expectativas;;;8;;;;;;
27 de junho de 2023;Muito bom;;;8;;;;;;
26 de junho de 2023;Muito bom;;;8;;;;;;
25 de junho de 2023;Fantástico;;;9;;;;;;
25 de junho de 2023;Excepcional;;;10;;;;;;
23 de junho de 2023;Excepcional;;;10;;;;;;
21 de junho de 2023;Excepcional;;;10;;;;;;
21 de junho de 2023;Muito bom;;;8;;;;;;
21 de junho de 2023;Fantástico;;;9;;;;;;
20 de junho de 2023;Fantástico;;;9;;;;;;
19 de junho de 2023;Excepcional;;;10;;;;;;
19 de junho de 2023;Fantástico;;;9;;;;;;
18 de junho de 2023;Fantástico;;;9;;;;;;
18 de junho de 2023;Excepcional;;;10;;;;;;
17 de junho de 2023;Excepcional;;;10;;;;;;
17 de junho de 2023;Fantástico;;;9;;;;;;
16 de junho de 2023;Excepcional;;;10;;;;;;
16 de junho de 2023;Fantástico;;;9;;;;;;
16 de junho de 2023;Fantástico;;;9;;;;;;
16 de junho de 2023;Excepcional;;;10;;;;;;
16 de junho de 2023;Fantástico;;;9;;;;;;
16 de junho de 2023;Muito bom;;;8;;;;;;
15 de junho de 2023;Fantástico;;;9;;;;;;
15 de junho de 2023;Fantástico;;;9;;;;;;
14 de junho de 2023;Fantástico;;;9;;;;;;
13 de junho de 2023;Excepcional;;;10;;;;;;
12 de junho de 2023;Excepcional;;;10;;;;;;
12 de junho de 2023;Excepcional;;;10;;;;;;
11 de junho de 2023;Excepcional;;;10;;;;;;
11 de junho de 2023;Muito bom;;;8;;;;;;
11 de junho de 2023;Excepcional;;;10;;;;;;
11 de junho de 2023;Fantástico;;;9;;;;;;
10 de junho de 2023;Fantástico;;;9;;;;;;
10 de junho de 2023;Muito bom;;;8;;;;;;
10 de junho de 2023;Muito bom;;;8;;;;;;
8 de junho de 2023;Muito bom;;;8;;;;;;
8 de junho de 2023;Excepcional;;;10;;;;;;
8 de junho de 2023;Excepcional;;;10;;;;;;
7 de junho de 2023;Muito bom;;;8;;;;;;
6 de junho de 2023;Muito bom;;;8;;;;;;
6 de junho de 2023;Excepcional;;;10;;;;;;
5 de junho de 2023;Muito bom;;;8;;;;;;
4 de junho de 2023;Excepcional;;;10;;;;;;
1º de junho de 2023;Excepcional;;;10;;;;;;
31 de maio de 2023;Excepcional;;;10;;;;;;
31 de maio de 2023;Muito bom;;;8;;;;;;
28 de maio de 2023;Excepcional;;;10;;;;;;
27 de maio de 2023;Excepcional;;;10;;;;;;
27 de maio de 2023;Muito bom;;;8;;;;;;
26 de maio de 2023;Fantástico;;;9;;;;;;
26 de maio de 2023;Muito bom;;;8;;;;;;
25 de maio de 2023;Excepcional;;;10;;;;;;
24 de maio de 2023;Muito bom;;;8;;;;;;
24 de maio de 2023;Fantástico;;;9;;;;;;
23 de maio de 2023;Fantástico;;;9;;;;;;
20 de maio de 2023;Fantástico;;;9;;;;;;
20 de maio de 2023;Excepcional;;;10;;;;;;
19 de maio de 2023;Muito bom;;;8;;;;;;
18 de maio de 2023;Excepcional;;;10;;;;;;
16 de maio de 2023;Excepcional;;;10;;;;;;
15 de maio de 2023;Excepcional;;;10;;;;;;
14 de maio de 2023;Excepcional;;;10;;;;;;
14 de maio de 2023;Excelente;;;9;;;;;;
12 de maio de 2023;Fantástico;;;9;;;;;;
11 de maio de 2023;Muito bom;;;8;;;;;;
10 de maio de 2023;Excepcional;;;10;;;;;;
9 de maio de 2023;Fantástico;;;9;;;;;;
6 de maio de 2023;Muito bom;;;8;;;;;;
6 de maio de 2023;Fantástico;;;9;;;;;;
5 de maio de 2023;Fantástico;;;9;;;;;;
5 de maio de 2023;Fantástico;;;9;;;;;;
5 de maio de 2023;Excepcional;;;10;;;;;;
4 de maio de 2023;Muito bom;;;8;;;;;;
4 de maio de 2023;Excepcional;;;10;;;;;;
4 de maio de 2023;Muito bom;;;8;;;;;;
3 de maio de 2023;Excepcional;;;10;;;;;;
2 de maio de 2023;Muito bom;;;8;;;;;;
2 de maio de 2023;Excepcional;;;10;;;;;;
1º de maio de 2023;Fantástico;;;9;;;;;;
1º de maio de 2023;Fantástico;;;9;;;;;;
30 de abril de 2023;Fantástico;;;9;;;;;;
30 de abril de 2023;Excepcional;;;10;;;;;;
30 de abril de 2023;Excepcional;;;10;;;;;;
27 de abril de 2023;Muito bom;;;8;;;;;;
27 de abril de 2023;Excepcional;;;10;;;;;;
27 de abril de 2023;Excepcional;;;10;;;;;;
24 de abril de 2023;Excepcional;;;10;;;;;;
24 de abril de 2023;Fantástico;;;9;;;;;;
23 de abril de 2023;Fantástico;;;9;;;;;;
23 de abril de 2023;Fantástico;;;9;;;;;;
23 de abril de 2023;Excepcional;;;10;;;;;;
23 de abril de 2023;Excepcional;;;10;;;;;;
20 de abril de 2023;Fantástico;;;9;;;;;;
18 de abril de 2023;Muito bom;;;8;;;;;;
13 de abril de 2023;Muito bom;;;8;;;;;;
13 de abril de 2023;Muito bom;;;8;;;;;;
12 de abril de 2023;Excepcional;;;10;;;;;;
10 de abril de 2023;Muito bom;;;8;;;;;;
9 de abril de 2023;Excepcional;;;10;;;;;;
9 de abril de 2023;Fantástico;;;9;;;;;;
6 de abril de 2023;Excepcional;;;10;;;;;;
6 de abril de 2023;Muito bom;;;8;;;;;;
4 de abril de 2023;Excepcional;;;10;;;;;;
4 de abril de 2023;Excepcional;;;10;;;;;;
3 de abril de 2023;Excepcional;;;10;;;;;;
31 de março de 2023;Excepcional;;;10;;;;;;
28 de março de 2023;cumpriu o propósito;;;8;;;;;;
27 de março de 2023;Fantástico;;;9;;;;;;
26 de março de 2023;Fantástico;;;9;;;;;;
21 de março de 2023;Excepcional;;;10;;;;;;
21 de março de 2023;Fantástico;;;9;;;;;;
20 de março de 2023;Excepcional;;;10;;;;;;
20 de março de 2023;Muito bom;;;8;;;;;;
19 de março de 2023;Excepcional;;;10;;;;;;
19 de março de 2023;Fantástico;;;9;;;;;;
