data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
20 de abril de 2022;Muito ruim;;Exaustor do banheiro com barulho muito alto, incomodando bastante. Limpeza do quarto a desejar, pois havia um novo testamento e embaixo dele estava mofado e a água do vaso sanitário estava amarelada.;2;;;;;;
19 de abril de 2022;Economica mas não totalmente agradável!;Localização excelente;Cheiro de urina no quarto, quase impossível dormir com aquele cheiro! O Hotel forneceu apenas uma toalha de banho em um quarto que acomoda um casal;;;;;;;
19 de abril de 2022;Aceitável;Café da manhã com hora marcada e sempre com os alimentos quentinhos.;Quarto muito pequeno com cama muito desconfortavel, tive que pedi outro travesseiro para fazer um, pois era muito fino.;5;;;;;;
18 de abril de 2022;Frustrante;Ficamos extremamente decepcionados com o hotel tanto que saímos 2 dias antes do previsto. É fomos para outro hotel;Não recomendamos;1;;;;;;
18 de abril de 2022;Hotel sem toalhas de banho, e travesseiros baixos;Proximidade com o aeroporto;Quarto sem toalhas de banho.;;;;;;;
Travesseiros ruins;0,5;"0""";;;;;;;;
17 de abril de 2022;Aceitável;Recepção dos funcionários;Limpeza do ambiente;5;;;;;;
16 de abril de 2022;Péssima opção;Localização;Funcionários nenhum um pouco receptivos. Café da péssimo, servem café frio, sem variedade de comidas. Quartos muito pequenos e sem isolamento acústico, vc consegue ouvir as pessoas conversando no outros quartos. Paguem o mesmo preço em outro hotel na beira mar. A impressão que os funcionários dão é a de que vc não é bem vindo, estão lhe fazendo um favor de lhe hospedar.;1;;;;;;
16 de abril de 2022;Eu recomendo;É um excelente hotel, bem localizado, ambiente tranquilo e família. Café da manhã muito bom.;"A cama deixa a desejar um pouquinho, pois achei que ""afunda"" enquanto dormimos.";10;;;;;;
14 de abril de 2022;Excepcional;Ótimo hotel boa localização preco bem em conta;Nada de q reclamar;10;;;;;;
13 de abril de 2022;Decepcionante;Quarto e cama;Banheiro n e limpo;;;;;;;
Localização ruim;longe da praia e rua no entorno esburacada;;;;;;;;;
Tv sinal falha tempo todo;n da p assistir nada;;;;;;;;;
"Café da manhã fraquissimp""";4;;;;;;;;;
10 de abril de 2022;ótimo ,uma boa cama;muito top, boa localização;chuveiro;10;;;;;;
8 de abril de 2022;Sossego e bom atendimento.;Muita boa localização, próximo à beira mar e do local precisei comparecer em Recife. Próximo do aeroporto também. Recomendo.;;10;;;;;;
4 de abril de 2022;Não recomendo;A localização, só isso;Encontrei casca de ovo na omelete. Os talheres e copos do café da manhã estavam sujos;;;;;;;
A limpeza do banheiro estava péssima;;;;;;;;;;
Os lençóis estavam sujos;;;;;;;;;;
O colchão da cama era duro;;;;;;;;;;
O travesseiro era muito fino;" está sendo utilizado além do prazo de validade""";5;;;;;;;;
1º de abril de 2022;excelente e bem confortável acomodação;cama;faltou edredom;10;;;;;;
21 de maio de 2023;ótimo custo benefício.;Eu gostei do hotel em geral. Quarto, limpeza, café, localização e serviço. Muito bom! Voltaria mais vezes.;;9;;;;;;
14 de agosto de 2022;Muito bom;Localização é muito boa, próximo ao aeroporto e praia de Boa Viagem. Os funcionários procuram atender rapidamente alguma falha (falta de algum produto ou acessório).;Os elevadores são lentos e demora-se para se ir até os andares mais elevados, principalmente sevo hitel está com bom alto nível de lotação.;8;;;;;;
10 de junho de 2022;Vale o que cobra.;Localização e preço;Funcionários do café da manha, limpeza;7;;;;;;
30 de junho de 2023;Horrível;De absolutamente nada;Café da manhã fraco, alguns funcionários mal educados, quartos com muito mofo e bem diferente do que estava;;;;;;;
"Nas fotos. Ar condicionado mofo""";4;;;;;;;;;
13 de dezembro de 2022;Tinha tudo pra ser uma boa hospedagem, mas não foi.;;De manhã o pessoal da limpeza do hotel fez MUITA zoada e por MUITO tempo! Não consegui dormir direito! Um absurdo! E a zoada do corredor de eles conversando entrava toda pelo quarto! Não voltaria pra me hospedar no hotel por isso! O café da manhã tava fraco também. Poucas opçōes.;4;;;;;;
20 de agosto de 2022;foi decepcionante devido ao fato de não poder receber as visitas no quarto;;Não pude receber visitas no quarto.Tive q pagar por cada uma delas;4;;;;;;
6 de setembro de 2024;Fair price - clean rooms - close to airport.;I’ve stayed in this hotel before, and I know what I get for my money.;;;;;;;;
Small rooms; but well designed. They count with a small closet to hang your ironed garments; this is important for me. There’s also a small fridge for your convenience. ;;;;;;;;
I would stay here again;" as I’ve stayed before.""";The breakfast is very basic, but ok.;8;;;;;;;
19 de março de 2024;It was good for one night only one thing lots of noise in the night did not sleep very well;Very good and was offered to cook me a fry eggs;The young boy that was at reception in the night was a bit rude ask me for my documents so l shows him my email with all my details on then he ask documents again than he tell me passport he should have said he needed my passport as documents. Had to ask for my receipt in the morning l pay in full in the night but did not get my receipt till the morning which I had to asked for;7;;;;;;
9 de dezembro de 2023;Confortable stay.;Polite Stafford;Some insects in the room. 1.9 km from the metro station.;9;;;;;;
28 de setembro de 2023;Pleasant.;Clean, quiet, small room, but with the necessary stuff to make my stay pleasant.;Location, isn’t as close to the beach as I would have wished. ;;;;;;;
Breakfast was poor and the fruit juices didn’t taste fresh; but fermented;" as if they were old.""";7;;;;;;;
4 de setembro de 2023;Bom;The room and facilities were good.;The staff was very unhelpful. My check-in was supposed to be 2pm but I had to wait until 3:30pm for the room. Also they didn't let me store my luggage after checkout.;7;;;;;;
14 de abril de 2023;Good but there's room for improvement;Smooth check-in and checkout thanks to the 24-hour front desk. Apart from the breakfast, the hotel also provides meals throughout the day with very affordable prices. Very good location near the beach and open air market.;The room could be a bit cleaner and better taken care of, as previous clients have obviously used the walls as a handkerchief...;8;;;;;;
3 de janeiro de 2025;Aceitável;Location is decent, but not great.;Bed is uncomfortable and the room was terrible;5;;;;;;
16 de julho de 2023;Excepcional;Everything;I didn’t have any issues;10;;;;;;
12 de dezembro de 2022;Bad cost-benefit;Reception was great;Bed quality and size. Room need for renovations;4;;;;;;
15 de agosto de 2022;Aceitável;Value for money.;There exists practically no acoustic isolation, you hear absolutely everything. The street is noisy too.;5;;;;;;
15 de agosto de 2022;terrible. avoid at all costs;staff switched my room when requested;very dirty;;;;;;;
stained sheets;;;;;;;;;;
"noisy outside air conditioning machines""";3;;;;;;;;;
3 de julho de 2024;Bom;A amabilidade do pessoal;A limpeza é o barulho;7;;;;;;
26 de fevereiro de 2024;Buena ubicación;Sin duda el desayuno (buffet) y la ubicación (tiene un supermercado cerca) son los puntos fuertes del hotel.;Si bien no lo utilicé, encontré cara la carta de comidas del hotel.;7;;;;;;
22 de outubro de 2023;Bom;Muy cerca del aeropuerto;Muy chico, mal decorado. Dejado;7;;;;;;
19 de setembro de 2023;Tem que melhor a higiene do banheiro;Fica próximo de tudo;O banheiro cheio de lama ;;;;;;;
As juntas toda pretas ;;;;;;;;;;
"Muito nojento o banheiro""";6;;;;;;;;;
17 de setembro de 2023;Muito bom;Bien ubicado, buena recepción. Desayuno completo;;8;;;;;;
5 de setembro de 2023;muy bien;muy bueno el desayuno, bien completo, y buena ubicación. La habitación estaba bien, cumplía para lo que necesitaba.;;7;;;;;;
12 de agosto de 2023;Excelente atención y amabilidad;Ubicación;Nada;9;;;;;;
30 de junho de 2023;Muito bom;El desayuno estaba bastante bien, no habían demasiadas opciones pero las suficientes para ser agradable. Me encantó la limpieza de la habitación y lo organizada que estaba.;;8;;;;;;
6 de junho de 2023;Satisfatório;La ubicación era buena, cerca del aeropuerto, negocios y la playa. La cama grande. Buena conexión wi fi. Ingresamos de madrugada y nos recepcionaron. Desayuno rico pero con lo básico. Limpieza buena. Silencioso.;Poco cómodo, precio no tan accesible para lo que ofrece. El personal masculino hace lo menos posible, llegamos con lluvia y con un bebé y no ayudaron con las valijas ni siquiera para abrir la puerta, es un detalle que estaría bueno mejorar.;6;;;;;;
2 de abril de 2023;Hotel con instalaciones basicas;La atención al cliente;Las instalaciones y desayuno;6;;;;;;
10 de fevereiro de 2023;Muito bom;Excelente ubicación, cerca de playa y aeropuerto, buen desayuno, habitaciones pequeñas pero con lo necesario.;;8;;;;;;
15 de janeiro de 2023;Bom;estaba limpio, el personal atento y las camas eran cómodas;desayuno más o menos. un poco alejado para salir de noche;7;;;;;;
7 de outubro de 2022;Bueno para pasar la noche e ir al aeropuerto;La cercanía al aeropuerto. Las habitaciones correctas. Ideal para descansar e ir al aeropuerto;No nos dejaron shampoo. Solicitamos y no estaba el personal de limpieza hasta el otro día a las 8 AM.. hora en las que teníamos que realizar el check out;7;;;;;;
30 de setembro de 2022;Bueno.-;Buena relación precio-servicio. Habitaciones cómodas.-;No tenían agua en la recepción . La misma muy rudimentaria.;8;;;;;;
24 de setembro de 2022;Muy bueno;Muy bueno el desayuno.;Inicialmente nos dieron una habitación al lado de las máquinas del aire acondicionado y no se podía dormir. A la noche siguiente nos cambiaron a una habitación mejor.;8;;;;;;
16 de agosto de 2022;Muy bien ubicado, habitación confortable;Muy buena ubicaicón, personal muy amable;El aseo de la ducha y el ruido del extractor del baño;8;;;;;;
7 de agosto de 2022;struttura moderna vicino all’ aereoporto;comoda all’ aereoporto e pulita;aria condizionata esterna rumorosa e camera piccola;7;;;;;;
19 de julho de 2022;Fantástico;La ubicación y la atención del personal;.;9;;;;;;
20 de junho de 2022;Fantástico;El desayuno estaba rico y variado. Todo era muy fresco y abundante.;El estacionamiento tiene pocos lugares disponibles, no había lugar para mí auto así que quedó en la calle.;9;;;;;;
22 de maio de 2022;Satisfatório;la atención;la zona muy hostil;6;;;;;;
22 de abril de 2022;Satisfatório;El desayuno estaba bien, pero poco variado;La ubicación, está muy lejos del centro. Sólo está cerca de la playa y el aeropuerto, pero el barrio es poco seguro.;;;;;;;
"El colchón muy incómodo y la habitación tenía mucha humedad y era muy pequeña.""";6;;;;;;;;;
10 de abril de 2022;Muito bom;Llegamos a las 12 de la noche xq se demoro nuestro vuelo y no estaban esperando, muy buena atención;;8;;;;;;
4 de março de 2025;Ruim;Nada.;Personal poco amable.;;;;;;;
Cama y almohadas incómodas.;;;;;;;;;;
Olor a hipoclorito excesivo en la habitación; a pesar de eso limpieza regular. ;;;;;;;;;
El restaurante que tienen es pésimo. ;;;;;;;;;;
Mala iluminación artificial en la habitación. ;;;;;;;;;;
;;;;;;;;;;
"No recomiendo alojarse ahí aunque sea de paso como nosotros.""";3;;;;;;;;;
26 de novembro de 2024;Geen aanrader;De locatie;Totaal verouderd hotel met weinig of geen hygiëne, het ontbijt is heel beperkt en verschilt in kwaliteit van dag tot dag.;3;;;;;;
27 de agosto de 2024;Muito ruim;Mauvaise expérience;Mauvaise expérience;2;;;;;;
11 de janeiro de 2024;Aceitável;Ottima posizione personale gentile colazione buona e abbondante;Camere molto piccole, ambienti mal tenuti;5;;;;;;
12 de fevereiro de 2023;Sirve de paso;Su cercanía con el aeropuerto;La humedad de la habitación, y la puerta rota.;5;;;;;;
30 de janeiro de 2023;Pas bom;L’emplacement;Les personnes,le chambre très bruyant et sale;4;;;;;;
12 de dezembro de 2022;Recife hermosa ciudad;el hotel es excelente y el personal maraviloso. Tambien la cochera muy amplia;Nada;10;;;;;;
24 de maio de 2022;Hotel moderno y bien ubicado.;La ubicación por su cercanía al aeropuerto y a la playa.;La limpieza, deficiente. Especialmente en el baño.;5;;;;;;
13 de maio de 2022;Aceitável;;Habitacion muy pequeñas.;;;;;;;
;;;;;;;;;;
Desayino deficiente. Estuve tres dias y cuando iba a desayunar nunca habia de nada; ni fruta; ni omelete; salchicas etcc a veces esperaba hasta media hora para que repusieran la comida.;;;;;;;
;;;;;;;;;;
No hay minibar en la habitación. ;;;;;;;;;;
;;;;;;;;;;
"No muy buena ubicación""";5;;;;;;;;;
1º de abril de 2025;Bom;;;7;;;;;;
31 de março de 2025;Fantástico;;;9;;;;;;
19 de março de 2025;Bom;;;7;;;;;;
17 de março de 2025;Bom;;;7;;;;;;
17 de março de 2025;Bom;;;7;;;;;;
14 de março de 2025;Bom;;;7;;;;;;
12 de março de 2025;Muito bom;;;8;;;;;;
12 de março de 2025;Muito bom;;;8;;;;;;
11 de março de 2025;Muito bom;;;8;;;;;;
10 de março de 2025;Muito bom;;;8;;;;;;
10 de março de 2025;Fantástico;;;9;;;;;;
9 de março de 2025;Muito bom;;;8;;;;;;
9 de março de 2025;Bom;;;7;;;;;;
8 de março de 2025;Bom;;;7;;;;;;
8 de março de 2025;Muito bom;;;8;;;;;;
8 de março de 2025;Muito bom;;;8;;;;;;
7 de março de 2025;Bom;;;7;;;;;;
7 de março de 2025;Muito bom;;;8;;;;;;
5 de março de 2025;Fantástico;;;9;;;;;;
4 de março de 2025;Muito bom;;;8;;;;;;
2 de março de 2025;Fantástico;;;9;;;;;;
2 de março de 2025;Bom;;;7;;;;;;
1º de março de 2025;Fantástico;;;9;;;;;;
25 de fevereiro de 2025;Muito bom;;;8;;;;;;
25 de fevereiro de 2025;Bom;;;7;;;;;;
17 de fevereiro de 2025;Muito bom;;;8;;;;;;
17 de fevereiro de 2025;Fantástico;;;9;;;;;;
16 de fevereiro de 2025;Muito bom;;;8;;;;;;
13 de fevereiro de 2025;Bom;;;7;;;;;;
3 de fevereiro de 2025;Bom;;;7;;;;;;
2 de fevereiro de 2025;Satisfatório;;;6;;;;;;
31 de janeiro de 2025;Bom;;;7;;;;;;
29 de janeiro de 2025;Muito bom;;;8;;;;;;
28 de janeiro de 2025;Bom;;;7;;;;;;
27 de janeiro de 2025;Muito bom;;;8;;;;;;
27 de janeiro de 2025;Fantástico;;;9;;;;;;
23 de janeiro de 2025;Fantástico;;;9;;;;;;
22 de janeiro de 2025;Fantástico;;;9;;;;;;
11 de janeiro de 2025;Fantástico;;;9;;;;;;
11 de janeiro de 2025;Satisfatório;;;6;;;;;;
11 de janeiro de 2025;Muito bom;;;8;;;;;;
9 de janeiro de 2025;Fantástico;;;9;;;;;;
6 de janeiro de 2025;Muito bom;;;8;;;;;;
3 de janeiro de 2025;Bom;;;7;;;;;;
29 de dezembro de 2024;Bom;;;7;;;;;;
27 de dezembro de 2024;Muito bom;;;8;;;;;;
24 de dezembro de 2024;Muito bom;;;8;;;;;;
23 de dezembro de 2024;Bom;;;7;;;;;;
19 de dezembro de 2024;Bom;;;7;;;;;;
16 de dezembro de 2024;Fantástico;;;9;;;;;;
15 de dezembro de 2024;Satisfatório;;;6;;;;;;
15 de dezembro de 2024;Satisfatório;;;6;;;;;;
12 de dezembro de 2024;Muito bom;;;8;;;;;;
4 de dezembro de 2024;Bom;;;7;;;;;;
28 de novembro de 2024;Fantástico;;;9;;;;;;
21 de novembro de 2024;Fantástico;;;9;;;;;;
18 de novembro de 2024;Muito bom;;;8;;;;;;
15 de novembro de 2024;Muito bom;;;8;;;;;;
13 de novembro de 2024;Bom;;;7;;;;;;
8 de novembro de 2024;Bom;;;7;;;;;;
7 de novembro de 2024;Bom;;;7;;;;;;
7 de novembro de 2024;Muito bom;;;8;;;;;;
5 de novembro de 2024;Fantástico;;;9;;;;;;
30 de outubro de 2024;Bom;;;7;;;;;;
30 de outubro de 2024;Fantástico;;;9;;;;;;
28 de outubro de 2024;Bom;;;7;;;;;;
26 de outubro de 2024;Muito bom;;;8;;;;;;
26 de outubro de 2024;Fantástico;;;9;;;;;;
24 de outubro de 2024;Satisfatório;;;6;;;;;;
24 de outubro de 2024;Muito bom;;;8;;;;;;
23 de outubro de 2024;Muito bom;;;8;;;;;;
19 de outubro de 2024;Muito bom;;;8;;;;;;
18 de outubro de 2024;Fantástico;;;9;;;;;;
15 de outubro de 2024;Muito bom;;;8;;;;;;
8 de outubro de 2024;Muito bom;;;8;;;;;;
4 de outubro de 2024;Bom;;;7;;;;;;
4 de outubro de 2024;Muito bom;;;8;;;;;;
3 de outubro de 2024;Estadia muito boa.;;;8;;;;;;
2 de outubro de 2024;Muito bom;;;8;;;;;;
25 de setembro de 2024;Muito bom;;;8;;;;;;
24 de setembro de 2024;Bom;;;7;;;;;;
18 de setembro de 2024;Muito bom;;;8;;;;;;
17 de setembro de 2024;Muito bom;;;8;;;;;;
7 de setembro de 2024;Muito bom;;;8;;;;;;
1º de setembro de 2024;Muito bom;;;8;;;;;;
31 de agosto de 2024;Bom;;;7;;;;;;
31 de agosto de 2024;Fantástico;;;9;;;;;;
30 de agosto de 2024;Muito bom;;;8;;;;;;
27 de agosto de 2024;Bom;;;7;;;;;;
26 de agosto de 2024;Muito bom;;;8;;;;;;
20 de agosto de 2024;Fantástico;;;9;;;;;;
17 de agosto de 2024;Bom;;;7;;;;;;
17 de agosto de 2024;Fantástico;;;9;;;;;;
17 de agosto de 2024;Bom;;;7;;;;;;
16 de agosto de 2024;Bom;;;7;;;;;;
12 de agosto de 2024;Satisfatório;;;6;;;;;;
12 de agosto de 2024;Muito bom;;;8;;;;;;
21 de julho de 2024;Muito bom;;;8;;;;;;
19 de julho de 2024;Bom;;;7;;;;;;
19 de julho de 2024;Muito bom;;;8;;;;;;
18 de julho de 2024;Bom;;;7;;;;;;
14 de julho de 2024;Bom;;;7;;;;;;
4 de julho de 2024;Bom;;;7;;;;;;
30 de junho de 2024;Fantástico;;;9;;;;;;
24 de junho de 2024;Satisfatório;;;6;;;;;;
23 de junho de 2024;Bom;;;7;;;;;;
22 de junho de 2024;Bom;;;7;;;;;;
20 de junho de 2024;Fantástico;;;9;;;;;;
16 de junho de 2024;Muito bom;;;8;;;;;;
5 de junho de 2024;Bom;;;7;;;;;;
2 de junho de 2024;Muito bom;;;8;;;;;;
31 de maio de 2024;Fantástico;;;9;;;;;;
30 de maio de 2024;Bom;;;7;;;;;;
29 de maio de 2024;Muito bom;;;8;;;;;;
25 de maio de 2024;Muito bom;;;8;;;;;;
23 de maio de 2024;Muito bom;;;8;;;;;;
20 de maio de 2024;Muito bom;;;8;;;;;;
19 de maio de 2024;Bom;;;7;;;;;;
6 de maio de 2024;Fantástico;;;9;;;;;;
3 de maio de 2024;Fantástico;;;9;;;;;;
29 de abril de 2024;Muito bom;;;8;;;;;;
26 de abril de 2024;Bom;;;7;;;;;;
25 de abril de 2024;Muito bom;;;8;;;;;;
20 de abril de 2024;Muito bom;;;8;;;;;;
19 de abril de 2024;Fantástico;;;9;;;;;;
18 de abril de 2024;Muito bom;;;8;;;;;;
6 de abril de 2024;Satisfatório;;;6;;;;;;
4 de abril de 2024;Bom;;;7;;;;;;
31 de março de 2024;Fantástico;;;9;;;;;;
29 de março de 2024;Muito bom;;;8;;;;;;
29 de março de 2024;Muito bom;;;8;;;;;;
26 de março de 2024;Fantástico;;;9;;;;;;
26 de março de 2024;Muito bom;;;8;;;;;;
26 de março de 2024;Bom;;;7;;;;;;
25 de março de 2024;Bom;;;7;;;;;;
20 de março de 2024;Muito bom;;;8;;;;;;
19 de março de 2024;Muito bom;;;8;;;;;;
18 de março de 2024;Bom;;;7;;;;;;
18 de março de 2024;Fantástico;;;9;;;;;;
17 de março de 2024;Muito bom;;;8;;;;;;
14 de março de 2024;Satisfatório;;;6;;;;;;
14 de março de 2024;Bom;;;7;;;;;;
13 de março de 2024;Fantástico;;;9;;;;;;
13 de março de 2024;Bom;;;7;;;;;;
12 de março de 2024;Fantástico;;;9;;;;;;
11 de março de 2024;Fantástico;;;9;;;;;;
8 de março de 2024;Muito bom;;;8;;;;;;
7 de março de 2024;Bom;;;7;;;;;;
6 de março de 2024;Fantástico;;;9;;;;;;
4 de março de 2024;Fantástico;;;9;;;;;;
2 de março de 2024;Muito bom;;;8;;;;;;
27 de fevereiro de 2024;Bom;;;7;;;;;;
23 de fevereiro de 2024;Bom;;;7;;;;;;
19 de fevereiro de 2024;Muito bom;;;8;;;;;;
18 de fevereiro de 2024;Bom;;;7;;;;;;
15 de fevereiro de 2024;Muito bom;;;8;;;;;;
15 de fevereiro de 2024;Muito bom;;;8;;;;;;
14 de fevereiro de 2024;Muito bom;;;8;;;;;;
14 de fevereiro de 2024;satisfatória;;;9;;;;;;
14 de fevereiro de 2024;Muito bom;;;8;;;;;;
14 de fevereiro de 2024;Fantástico;;;9;;;;;;
8 de fevereiro de 2024;Muito bom;;;8;;;;;;
8 de fevereiro de 2024;Bom;;;7;;;;;;
4 de fevereiro de 2024;Muito bom;;;8;;;;;;
2 de fevereiro de 2024;Muito bom;;;8;;;;;;
2 de fevereiro de 2024;Satisfatório;;;6;;;;;;
31 de janeiro de 2024;Bom;;;7;;;;;;
31 de janeiro de 2024;Bom;;;7;;;;;;
30 de janeiro de 2024;Fantástico;;;9;;;;;;
30 de janeiro de 2024;Muito bom;;;8;;;;;;
28 de janeiro de 2024;Muito bom;;;8;;;;;;
27 de janeiro de 2024;Satisfatório;;;6;;;;;;
23 de janeiro de 2024;Fantástico;;;9;;;;;;
22 de janeiro de 2024;Bom;;;7;;;;;;
18 de janeiro de 2024;Fantástico;;;9;;;;;;
18 de janeiro de 2024;Fantástico;;;9;;;;;;
17 de janeiro de 2024;Bom;;;8;;;;;;
16 de janeiro de 2024;Bom;;;7;;;;;;
16 de janeiro de 2024;Fantástico;;;9;;;;;;
14 de janeiro de 2024;Muito bom;;;8;;;;;;
14 de janeiro de 2024;Muito bom;;;8;;;;;;
13 de janeiro de 2024;Muito bom;;;8;;;;;;
13 de janeiro de 2024;Muito bom;;;8;;;;;;
12 de janeiro de 2024;Fantástico;;;9;;;;;;
11 de janeiro de 2024;Fantástico;;;9;;;;;;
10 de janeiro de 2024;Muito bom;;;8;;;;;;
10 de janeiro de 2024;Bom;;;7;;;;;;
10 de janeiro de 2024;Muito bom;;;8;;;;;;
8 de janeiro de 2024;Muito bom;;;8;;;;;;
7 de janeiro de 2024;Muito bom;;;8;;;;;;
7 de janeiro de 2024;Muito bom;;;8;;;;;;
6 de janeiro de 2024;Satisfatório;;;6;;;;;;
6 de janeiro de 2024;Bom;;;7;;;;;;
5 de janeiro de 2024;Bom;;;7;;;;;;
4 de janeiro de 2024;Bom;;;7;;;;;;
3 de janeiro de 2024;Fantástico;;;9;;;;;;
2 de janeiro de 2024;Muito bom;;;8;;;;;;
2 de janeiro de 2024;Satisfatório;;;6;;;;;;
1º de janeiro de 2024;Muito bom;;;8;;;;;;
31 de dezembro de 2023;Muito bom;;;8;;;;;;
31 de dezembro de 2023;Fantástico;;;9;;;;;;
23 de dezembro de 2023;Bom;;;7;;;;;;
14 de dezembro de 2023;Fantástico;;;9;;;;;;
11 de dezembro de 2023;Satisfatório;;;6;;;;;;
11 de dezembro de 2023;Bem localizado.;;;8;;;;;;
11 de dezembro de 2023;Muito bom;;;8;;;;;;
11 de dezembro de 2023;Muito bom;;;8;;;;;;
10 de dezembro de 2023;Bom;;;7;;;;;;
8 de dezembro de 2023;Muito bom;;;8;;;;;;
5 de dezembro de 2023;Muito bom;;;8;;;;;;
3 de dezembro de 2023;Satisfatório;;;6;;;;;;
2 de dezembro de 2023;Satisfatório;;;6;;;;;;
30 de novembro de 2023;Muito bom;;;8;;;;;;
30 de novembro de 2023;Bom;;;7;;;;;;
21 de novembro de 2023;Bom;;;7;;;;;;
20 de novembro de 2023;Bom;;;7;;;;;;
20 de novembro de 2023;Bom;;;7;;;;;;
19 de novembro de 2023;Muito bom;;;8;;;;;;
12 de novembro de 2023;Muito bom;;;8;;;;;;
10 de novembro de 2023;Muito bom;;;8;;;;;;
9 de novembro de 2023;Fantástico;;;9;;;;;;
8 de novembro de 2023;Satisfatório;;;6;;;;;;
7 de novembro de 2023;Bom;;;7;;;;;;
7 de novembro de 2023;Bom;;;7;;;;;;
4 de novembro de 2023;Bom;;;7;;;;;;
2 de novembro de 2023;Fantástico;;;9;;;;;;
31 de outubro de 2023;Muito bom;;;8;;;;;;
31 de outubro de 2023;Muito bom;;;8;;;;;;
30 de outubro de 2023;Muito bom;;;8;;;;;;
29 de outubro de 2023;Bom;;;7;;;;;;
29 de outubro de 2023;Muito bom;;;8;;;;;;
24 de outubro de 2023;Fantástico;;;9;;;;;;
22 de outubro de 2023;Muito bom;;;8;;;;;;
22 de outubro de 2023;Fantástico;;;9;;;;;;
21 de outubro de 2023;Bom;;;7;;;;;;
21 de outubro de 2023;Bom;;;7;;;;;;
21 de outubro de 2023;Muito bom;;;8;;;;;;
20 de outubro de 2023;Satisfatório;;;6;;;;;;
20 de outubro de 2023;Fantástico;;;9;;;;;;
20 de outubro de 2023;Muito bom;;;8;;;;;;
19 de outubro de 2023;Muito bom;;;8;;;;;;
18 de outubro de 2023;Bom;;;7;;;;;;
17 de outubro de 2023;Muito bom;;;8;;;;;;
15 de outubro de 2023;Muito bom;;;8;;;;;;
12 de outubro de 2023;Muito bom;;;8;;;;;;
11 de outubro de 2023;Muito bom;;;8;;;;;;
10 de outubro de 2023;Muito bom;;;8;;;;;;
9 de outubro de 2023;Fantástico;;;9;;;;;;
6 de outubro de 2023;Bom;;;7;;;;;;
4 de outubro de 2023;Muito bom;;;8;;;;;;
3 de outubro de 2023;Muito bom;;;8;;;;;;
2 de outubro de 2023;Muito bom;;;8;;;;;;
2 de outubro de 2023;Muito bom;;;8;;;;;;
1º de outubro de 2023;Muito bom;;;8;;;;;;
1º de outubro de 2023;Muito bom;;;8;;;;;;
30 de setembro de 2023;satisfeito;;;8;;;;;;
30 de setembro de 2023;Fantástico;;;9;;;;;;
27 de setembro de 2023;Muito bom;;;8;;;;;;
26 de setembro de 2023;Fantástico;;;9;;;;;;
23 de setembro de 2023;Muito bom;;;8;;;;;;
23 de setembro de 2023;Muito bom;;;8;;;;;;
20 de setembro de 2023;Bom;;;7;;;;;;
19 de setembro de 2023;Bom;;;7;;;;;;
13 de setembro de 2023;Satisfatório;;;6;;;;;;
12 de setembro de 2023;Fantástico;;;9;;;;;;
11 de setembro de 2023;Bom;;;7;;;;;;
11 de setembro de 2023;Bom;;;7;;;;;;
9 de setembro de 2023;Bom;;;7;;;;;;
31 de agosto de 2023;Satisfatório;;;6;;;;;;
27 de agosto de 2023;Muito bom;;;8;;;;;;
23 de agosto de 2023;Bom;;;7;;;;;;
22 de agosto de 2023;Bom;;;7;;;;;;
22 de agosto de 2023;Muito bom;;;8;;;;;;
21 de agosto de 2023;Muito bom;;;8;;;;;;
21 de agosto de 2023;Muito bom;;;8;;;;;;
20 de agosto de 2023;Satisfatório;;;6;;;;;;
20 de agosto de 2023;Satisfatório;;;6;;;;;;
17 de agosto de 2023;Muito bom;;;8;;;;;;
17 de agosto de 2023;Muito bom;;;8;;;;;;
16 de agosto de 2023;Fantástico;;;9;;;;;;
16 de agosto de 2023;Muito bom;;;8;;;;;;
12 de agosto de 2023;Fantástico;;;9;;;;;;
11 de agosto de 2023;Fantástico;;;9;;;;;;
7 de agosto de 2023;Fantástico;;;9;;;;;;
6 de agosto de 2023;Satisfatório;;;6;;;;;;
3 de agosto de 2023;Fantástico;;;9;;;;;;
3 de agosto de 2023;Bom;;;7;;;;;;
2 de agosto de 2023;Ótima relação custo/benefício;;;9;;;;;;
1º de agosto de 2023;Bom;;;7;;;;;;
1º de agosto de 2023;Muito bom;;;8;;;;;;
31 de julho de 2023;Bom;;;7;;;;;;
31 de julho de 2023;Fantástico;;;9;;;;;;
31 de julho de 2023;Fantástico;;;9;;;;;;
28 de julho de 2023;Fantástico;;;9;;;;;;
28 de julho de 2023;Bom;;;7;;;;;;
23 de julho de 2023;Fantástico;;;9;;;;;;
23 de julho de 2023;Muito bom;;;8;;;;;;
16 de julho de 2023;Fantástico;;;9;;;;;;
16 de julho de 2023;Bom;;;7;;;;;;
12 de julho de 2023;Muito bom;;;8;;;;;;
12 de julho de 2023;Bom;;;7;;;;;;
11 de julho de 2023;Fantástico;;;9;;;;;;
11 de julho de 2023;Fantástico;;;9;;;;;;
9 de julho de 2023;Bom;;;7;;;;;;
7 de julho de 2023;Bom;;;7;;;;;;
7 de julho de 2023;Satisfatório;;;6;;;;;;
5 de julho de 2023;Fantástico;;;9;;;;;;
3 de julho de 2023;Fantástico;;;9;;;;;;
2 de julho de 2023;Muito bom;;;8;;;;;;
